object_id,mjd,mag,mag_err,UL,filter,System,detected
2020uew,59115.506185,19.0138,0.1391,False,orange,AB,1
2020uew,59116.532639,18.6457,0.0274,False,G,AB,1
2020uew,59116.606639,18.6857,0.0278,False,G,AB,1
2020uew,59117.530187,18.7147,0.0773,False,cyan,AB,1
2020uew,59119.485219,18.6732,0.1167,False,orange,AB,1
2020uew,59121.469518,18.5624,0.1219,False,orange,AB,1
2020uew,59123.47799,18.4658,0.1194,False,orange,AB,1
2020uew,59125.571327,18.3685,0.1136,False,orange,AB,1
2020uew,59127.503908,18.4726,0.1148,False,orange,AB,1
2020uew,59127.542,18.3958,0.14,False,i,AB,1
2020uew,59129.516816,18.308,0.087,False,orange,AB,1
2020uew,59131.490631,18.4688,0.0917,False,orange,AB,1
2020uew,59133.560932,18.4061,0.0878,False,orange,AB,1
2020uew,59133.61473,18.2657,0.0237,False,G,AB,1
2020uew,59133.790889,18.2657,0.0237,False,G,AB,1
2020uew,59133.864899,18.2657,0.0237,False,G,AB,1
2020uew,59134.04106,18.2257,0.0234,False,G,AB,1
2020uew,59135.467821,18.4241,0.107,False,orange,AB,1
2020uew,59137.538305,18.2788,0.0533,False,cyan,AB,1
2020uew,59139.462713,18.5726,0.1149,False,orange,AB,1
2020uew,59141.585545,18.4359,0.0837,False,cyan,AB,1
2020uew,59145.450954,18.5505,0.0639,False,cyan,AB,1
2020uew,59147.43027,18.6415,0.1101,False,orange,AB,1
2020uew,59157.46903,18.4447,0.1087,False,orange,AB,1
2020uew,59160.464843,18.4726,0.0886,False,g,AB,1
2020uew,59160.46875,18.5388,0.0449,False,r,AB,1
2020uew,59160.472656,18.7137,0.0516,False,i,AB,1
2020uew,59161.487242,18.6901,0.1267,False,orange,AB,1
2020uew,59162.433593,18.4869,0.0832,False,g,AB,1
2020uew,59162.441406,18.7314,0.0543,False,i,AB,1
2020uew,59162.441406,18.5234,0.0481,False,r,AB,1
2020uew,59163.41,18.4858,0.02,False,g,AB,1
2020uew,59163.465645,18.5439,0.1151,False,orange,AB,1
2020uew,59166.429687,18.665,0.0664,False,g,AB,1
2020uew,59167.388392,18.7463,0.1201,False,orange,AB,1
2020uew,59167.695312,18.5978,0.0803,False,g,AB,1
2020uew,59167.699218,18.6046,0.0444,False,r,AB,1
2020uew,59167.703125,18.839,0.0468,False,i,AB,1
2020uew,59169.393937,18.7285,0.0752,False,cyan,AB,1
2020uew,59173.430508,18.7556,0.0757,False,cyan,AB,1
2020uew,59177.269531,18.8994,0.0999,False,g,AB,1
2020uew,59177.273437,18.7872,0.1115,False,r,AB,1
2020uew,59177.277343,18.996,0.1099,False,i,AB,1
2020uew,59179.372235,18.902,0.3438,False,orange,AB,1
2020uew,59180.046875,19.013,0.092,False,g,AB,1
2020uew,59180.09375,18.9107,0.1268,False,r,AB,1
2020uew,59183.448698,18.8014,0.2622,False,orange,AB,1
2020uew,59184.480468,19.2353,0.091,False,g,AB,1
2020uew,59184.484375,19.0424,0.0893,False,r,AB,1
2020uew,59184.488281,19.0757,0.1273,False,i,AB,1
2020uew,59185.408244,19.2525,0.229,False,orange,AB,1
2020uew,59187.373418,19.3273,0.2291,False,orange,AB,1
2020uew,59188.84375,19.2963,0.1053,False,g,AB,1
2020uew,59188.851562,19.0397,0.0886,False,r,AB,1
2020uew,59188.855468,19.2597,0.0978,False,i,AB,1
2020uew,59189.28078,19.2457,0.0351,False,G,AB,1
2020uew,59189.35478,19.2957,0.0359,False,G,AB,1
2020uew,59189.382845,19.1938,0.1823,False,orange,AB,1
2020uew,59190.433593,19.4622,0.0868,False,g,AB,1
2020uew,59190.441406,19.1822,0.0493,False,r,AB,1
2020uew,59190.445312,19.3738,0.0467,False,i,AB,1
2020uew,59191.403496,19.3509,0.2138,False,orange,AB,1
2020uew,59193.371085,19.4832,0.1711,False,cyan,AB,1
2020uew,59195.353702,19.5723,0.1639,False,cyan,AB,1
2020uew,59197.358442,19.7284,0.1873,False,cyan,AB,1
2020uew,59197.824218,19.4593,0.1412,False,g,AB,1
2020uew,59197.828125,19.1732,0.1303,False,r,AB,1
2020uew,59197.835937,19.3222,0.1479,False,i,AB,1
2020uew,59201.984375,19.607,0.078,False,g,AB,1
2020uew,59201.992187,19.215,0.0618,False,r,AB,1
2020uew,59201.996093,19.4086,0.0719,False,i,AB,1
2020uew,59203.337481,19.5048,0.3384,False,orange,AB,1
2020uew,59205.37507,19.2011,0.173,False,orange,AB,1
2020uew,59205.808593,19.6181,0.1245,False,g,AB,1
2020uew,59205.816406,19.2296,0.0743,False,r,AB,1
2020uew,59205.820312,19.3672,0.0889,False,i,AB,1
2020uew,59207.339484,19.2691,0.2045,False,orange,AB,1
2020uew,59209.357513,19.3302,0.3313,False,orange,AB,1
2020uew,59209.890625,19.6922,0.1364,False,g,AB,1
2020uew,59209.894531,19.3298,0.1019,False,r,AB,1
2020uew,59209.902343,19.5192,0.0939,False,i,AB,1
2020uew,59211.339448,19.0201,,True,orange,AB,0
2020uew,59213.089843,19.7454,0.0932,False,g,AB,1
2020uew,59213.09375,19.4104,0.0685,False,r,AB,1
2020uew,59213.097656,19.6867,0.0972,False,i,AB,1
2020uew,59213.352715,19.0733,,True,orange,AB,0
2020uew,59213.354429,19.6757,0.0426,False,G,AB,1
2020uew,59213.53058,19.7557,0.0442,False,G,AB,1
2020uew,59217.320658,19.802,0.3223,False,orange,AB,1
2020uew,59219.304705,19.6581,,True,cyan,AB,0
2020uew,59221.0,19.7753,0.0631,False,r,AB,1
2020uew,59221.0,19.9601,0.0751,False,i,AB,1
2020uew,59221.0,20.2979,0.0967,False,g,AB,1
2020uew,59221.291586,20.331,0.316,False,cyan,AB,1
2020uew,59221.933593,20.4185,0.123,False,g,AB,1
2020uew,59221.941406,19.8563,0.0952,False,r,AB,1
2020uew,59221.945312,19.9641,0.086,False,i,AB,1
2020uew,59223.313889,19.5747,,True,cyan,AB,0
2020uew,59227.320118,19.7619,,True,cyan,AB,0
2020uew,59227.914062,20.5628,0.1739,False,g,AB,1
2020uew,59227.921875,20.0674,0.1459,False,r,AB,1
2020uew,59227.925781,20.128,0.1535,False,i,AB,1
2020uew,59229.30402,19.7258,,True,cyan,AB,0
2020uew,59231.317091,19.7194,,True,cyan,AB,0
2020uew,59239.109375,20.6527,0.188,False,r,AB,1
2020uew,59239.113281,20.4953,0.1698,False,i,AB,1
2020uew,59243.293198,19.2612,,True,orange,AB,0
2020uew,59245.262937,19.5537,,True,orange,AB,0
2020uew,59250.835937,22.0419,0.1529,False,g,AB,1
2020uew,59250.84375,20.7872,0.0969,False,r,AB,1
2020uew,59250.851562,21.3872,,True,i,AB,0
2020uew,59251.299975,20.0133,,True,cyan,AB,0
2020uew,59255.260183,20.1774,,True,cyan,AB,0
2020uew,59257.254273,20.3627,,True,cyan,AB,0
2020uew,59258.828125,21.8143,0.1817,False,g,AB,1
2020uew,59258.835937,21.2057,0.1231,False,r,AB,1
2020uew,59258.84375,21.2762,0.184,False,i,AB,1
2020uew,59261.255172,20.2922,,True,cyan,AB,0
2020uew,59263.261902,19.6248,,True,orange,AB,0
2020uew,59267.253864,19.4925,,True,orange,AB,0
2020uew,59275.234087,19.8883,,True,orange,AB,0
2020uew,59277.239933,20.4472,,True,cyan,AB,0
2020uew,59415.608025,19.8362,,True,orange,AB,0
2020uew,59417.611167,19.8291,,True,orange,AB,0
2020uew,59423.606477,19.3475,,True,orange,AB,0
2020uew,59425.61097,19.6909,,True,orange,AB,0
2020uew,59429.619165,19.6797,,True,orange,AB,0
2020uew,59431.612767,20.2434,,True,cyan,AB,0
2020uew,59433.608948,19.9043,,True,orange,AB,0
2020uew,59435.597193,20.1624,,True,cyan,AB,0
2020uew,59439.581633,20.0135,,True,cyan,AB,0
2020uew,59441.594712,19.9538,,True,orange,AB,0
2020uew,59445.582715,19.9328,,True,orange,AB,0
2020uew,59447.542818,19.7365,,True,orange,AB,0
2020uew,59451.576089,19.7933,,True,orange,AB,0
2020uew,59455.564176,19.9274,,True,orange,AB,0
2020uew,59457.595503,19.9487,,True,orange,AB,0
2020uew,59461.58736,20.4322,,True,cyan,AB,0
2020uew,59463.561781,19.9836,,True,orange,AB,0
2020uew,59465.573899,20.2321,,True,cyan,AB,0
2020uew,59467.567135,19.4794,,True,orange,AB,0
2020uew,59471.54861,19.8944,,True,orange,AB,0
2020uew,59479.529875,19.1199,,True,orange,AB,0
2020uew,59481.510693,19.9669,,True,orange,AB,0
2020uew,59483.530208,19.6415,,True,orange,AB,0
2020uew,59485.535334,19.9329,,True,orange,AB,0
2020uew,59487.514751,19.8413,,True,orange,AB,0
2020uew,59489.523362,19.9435,,True,orange,AB,0
2020uew,59491.487385,19.8883,,True,orange,AB,0
2020uew,59493.502073,19.9591,,True,orange,AB,0
2020uew,59495.497722,19.5946,,True,orange,AB,0
2020vpg,59060.595099,20.5407,,True,cyan,AB,0
2020vpg,59061.549107,20.1032,,True,orange,AB,0
2020vpg,59064.584716,19.8339,,True,orange,AB,0
2020vpg,59065.580875,19.846,,True,orange,AB,0
2020vpg,59069.524116,19.7184,,True,orange,AB,0
2020vpg,59071.382812,19.9192,,True,r,AB,0
2020vpg,59071.421875,20.3221,,True,g,AB,0
2020vpg,59071.547949,20.0098,,True,orange,AB,0
2020vpg,59072.449218,20.5474,,True,g,AB,0
2020vpg,59072.492187,20.7317,,True,r,AB,0
2020vpg,59073.46875,21.0325,,True,r,AB,0
2020vpg,59073.568902,20.1468,,True,orange,AB,0
2020vpg,59074.398437,19.9954,,True,r,AB,0
2020vpg,59075.402343,20.3469,,True,g,AB,0
2020vpg,59075.472656,20.7195,,True,r,AB,0
2020vpg,59076.421875,20.6792,,True,r,AB,0
2020vpg,59077.414062,20.9325,,True,g,AB,0
2020vpg,59077.453125,21.104,,True,r,AB,0
2020vpg,59077.503536,20.1546,,True,orange,AB,0
2020vpg,59079.425781,21.1274,,True,r,AB,0
2020vpg,59080.425781,20.0335,,True,g,AB,0
2020vpg,59080.480468,20.9319,,True,r,AB,0
2020vpg,59080.485972,20.5399,,True,cyan,AB,0
2020vpg,59081.417968,20.8669,,True,r,AB,0
2020vpg,59082.421875,20.3662,,True,g,AB,0
2020vpg,59082.488281,20.8137,,True,r,AB,0
2020vpg,59084.46875,20.6536,,True,g,AB,0
2020vpg,59084.5,20.5968,,True,r,AB,0
2020vpg,59084.543101,20.3973,,True,cyan,AB,0
2020vpg,59085.46875,21.0453,,True,r,AB,0
2020vpg,59085.505217,20.0718,,True,orange,AB,0
2020vpg,59086.390625,21.1297,,True,r,AB,0
2020vpg,59086.480468,20.517,,True,g,AB,0
2020vpg,59087.4375,20.7938,,True,r,AB,0
2020vpg,59087.464843,20.4299,,True,g,AB,0
2020vpg,59088.40625,20.8396,,True,r,AB,0
2020vpg,59088.479586,20.4662,,True,cyan,AB,0
2020vpg,59088.488281,19.9597,,True,g,AB,0
2020vpg,59089.386718,20.153,,True,g,AB,0
2020vpg,59089.457031,20.7328,,True,r,AB,0
2020vpg,59090.414062,21.4737,,True,g,AB,0
2020vpg,59090.46875,20.7382,,True,r,AB,0
2020vpg,59090.544305,19.6398,,True,orange,AB,0
2020vpg,59091.386718,20.0654,,True,g,AB,0
2020vpg,59091.464843,21.0099,,True,r,AB,0
2020vpg,59093.367187,20.4639,,True,r,AB,0
2020vpg,59093.457031,19.7618,,True,g,AB,0
2020vpg,59094.371093,20.216,,True,r,AB,0
2020vpg,59094.510553,19.7893,,True,orange,AB,0
2020vpg,59095.472235,19.7906,,True,orange,AB,0
2020vpg,59096.351562,20.2423,,True,r,AB,0
2020vpg,59097.4375,19.3705,,True,g,AB,0
2020vpg,59097.582935,19.3543,,True,orange,AB,0
2020vpg,59098.378906,20.504,,True,r,AB,0
2020vpg,59098.504554,19.9583,,True,orange,AB,0
2020vpg,59099.339843,20.2118,,True,r,AB,0
2020vpg,59101.494166,20.0548,,True,orange,AB,0
2020vpg,59102.414062,19.4478,,True,r,AB,0
2020vpg,59102.486662,20.3795,,True,orange,AB,0
2020vpg,59103.550083,19.8797,,True,orange,AB,0
2020vpg,59104.433593,19.7555,,True,r,AB,0
2020vpg,59105.493052,20.052,,True,orange,AB,0
2020vpg,59106.382812,20.2454,,True,r,AB,0
2020vpg,59107.375,20.1782,,True,g,AB,0
2020vpg,59107.561002,20.5282,,True,cyan,AB,0
2020vpg,59108.351562,20.2053,,True,i,AB,0
2020vpg,59108.367187,20.4503,,True,g,AB,0
2020vpg,59109.371093,19.7569,,True,g,AB,0
2020vpg,59109.474042,20.0353,,True,orange,AB,0
2020vpg,59110.339843,20.0381,,True,g,AB,0
2020vpg,59111.4375,20.8847,,True,r,AB,0
2020vpg,59111.55166,19.9924,,True,cyan,AB,0
2020vpg,59112.328125,20.9033,,True,g,AB,0
2020vpg,59112.375,21.0464,,True,r,AB,0
2020vpg,59113.320312,20.7692,,True,r,AB,0
2020vpg,59113.386718,20.5896,,True,g,AB,0
2020vpg,59113.552381,19.5855,,True,orange,AB,0
2020vpg,59114.335937,22.09,0.2795,False,g,AB,1
2020vpg,59114.375,19.7673,,True,i,AB,0
2020vpg,59114.425055,19.9228,,True,orange,AB,0
2020vpg,59115.347656,21.4247,0.1899,False,r,AB,1
2020vpg,59115.429687,20.6627,,True,g,AB,0
2020vpg,59116.285156,21.6626,0.1722,False,g,AB,1
2020vpg,59116.355468,21.1724,,True,r,AB,0
2020vpg,59117.467029,19.9423,,True,orange,AB,0
2020vpg,59118.320312,21.2551,0.0849,False,r,AB,1
2020vpg,59118.449676,19.7937,,True,orange,AB,0
2020vpg,59118.457031,21.5682,0.1239,False,g,AB,1
2020vpg,59119.3125,19.8737,,True,i,AB,0
2020vpg,59119.359375,21.3665,0.2211,False,g,AB,1
2020vpg,59119.429004,21.5724,0.23,False,i,AB,1
2020vpg,59120.359375,21.0373,0.2279,False,g,AB,1
2020vpg,59120.496093,20.8936,0.2062,False,r,AB,1
2020vpg,59120.51603,19.7629,,True,orange,AB,0
2020vpg,59121.398437,21.3486,0.1101,False,g,AB,1
2020vpg,59121.445312,20.1006,,True,r,AB,0
2020vpg,59121.457084,19.312,,True,orange,AB,0
2020vpg,59123.503514,19.4188,,True,orange,AB,0
2020vpg,59125.320312,20.5273,0.2661,False,r,AB,1
2020vpg,59126.339843,20.3613,,True,r,AB,0
2020vpg,59127.491783,19.1601,,True,orange,AB,0
2020vpg,59128.398437,19.9374,0.2376,False,r,AB,1
2020vpg,59129.261718,20.8855,0.1465,False,r,AB,1
2020vpg,59129.563733,19.2873,,True,orange,AB,0
2020vpg,59130.246093,21.1186,0.2056,False,g,AB,1
2020vpg,59130.277343,20.7765,0.1365,False,r,AB,1
2020vpg,59131.50358,19.4922,,True,orange,AB,0
2020vpg,59132.470828,19.3361,,True,orange,AB,0
2020vpg,59133.502986,19.4365,,True,orange,AB,0
2020vpg,59134.265625,21.0766,0.1884,False,g,AB,1
2020vpg,59134.308593,20.4739,0.1038,False,r,AB,1
2020vpg,59135.25,21.125,0.1996,False,g,AB,1
2020vpg,59135.386718,20.615,0.1167,False,r,AB,1
2020vpg,59136.324218,20.6368,0.1599,False,r,AB,1
2020vpg,59136.386718,20.8884,0.1383,False,g,AB,1
2020vpg,59136.480507,19.9948,,True,cyan,AB,0
2020vpg,59137.332031,20.622,0.2863,False,i,AB,1
2020vpg,59137.455001,19.443,,True,orange,AB,0
2020vpg,59138.367187,21.1693,0.1899,False,g,AB,1
2020vpg,59139.300781,20.6373,0.197,False,r,AB,1
2020vpg,59139.390625,20.9155,0.2065,False,g,AB,1
2020vpg,59139.472245,19.8487,,True,cyan,AB,0
2020vpg,59140.261718,20.6497,0.1056,False,r,AB,1
2020vpg,59140.339843,20.3365,0.174,False,i,AB,1
2020vpg,59140.382812,20.8535,0.1506,False,g,AB,1
2020vpg,59141.300781,20.8887,0.1869,False,g,AB,1
2020vpg,59141.339843,20.6398,0.1825,False,r,AB,1
2020vpg,59141.400852,19.7384,,True,orange,AB,0
2020vpg,59142.289062,20.474,0.1023,False,r,AB,1
2020vpg,59142.332031,20.1274,0.1933,False,i,AB,1
2020vpg,59142.390625,21.34,0.1763,False,g,AB,1
2020vpg,59143.21875,20.5733,0.2543,False,r,AB,1
2020vpg,59143.265625,19.7399,,True,i,AB,0
2020vpg,59143.389569,19.6626,,True,cyan,AB,0
2020vpg,59143.394531,21.0343,0.1302,False,g,AB,1
2020vpg,59144.242187,20.4888,0.0981,False,r,AB,1
2020vpg,59144.386718,20.8799,0.1062,False,g,AB,1
2020vpg,59145.285156,20.8562,0.1371,False,g,AB,1
2020vpg,59145.347656,20.4619,0.1052,False,r,AB,1
2020vpg,59145.434055,19.5184,,True,orange,AB,0
2020vpg,59147.443254,19.3257,,True,orange,AB,0
2020vpg,59148.421289,19.3341,,True,orange,AB,0
2020vpg,59149.339843,20.2958,0.1085,False,r,AB,1
2020vpg,59149.40625,19.7953,,True,g,AB,0
2020vpg,59150.277343,20.3174,0.0822,False,r,AB,1
2020vpg,59150.414062,20.0362,,True,g,AB,0
2020vpg,59151.234375,20.0449,,True,r,AB,0
2020vpg,59152.214843,19.9573,,True,r,AB,0
2020vpg,59152.261718,19.7262,,True,g,AB,0
2020vpg,59154.222656,19.1091,,True,r,AB,0
2020vpg,59155.226562,19.8641,,True,g,AB,0
2020vpg,59155.257812,20.2059,0.2257,False,r,AB,1
2020vpg,59156.446706,19.4439,,True,orange,AB,0
2020vpg,59157.238281,20.5534,0.2511,False,r,AB,1
2020vpg,59157.46157,19.3684,,True,orange,AB,0
2020vpg,59158.199218,20.4595,0.2804,False,g,AB,1
2020vpg,59158.21875,20.3751,0.0773,False,r,AB,1
2020vpg,59160.405755,19.1393,,True,orange,AB,0
2020vpg,59163.513356,19.3014,,True,orange,AB,0
2020vpg,59164.308593,20.5536,0.1535,False,r,AB,1
2020vpg,59165.195312,21.0935,0.2315,False,g,AB,1
2020vpg,59165.226562,20.5992,0.1173,False,r,AB,1
2020vpg,59165.265625,20.1487,0.1389,False,i,AB,1
2020vpg,59166.328125,20.4489,0.108,False,r,AB,1
2020vpg,59167.222656,20.4695,0.1708,False,r,AB,1
2020vpg,59167.3125,20.3378,,True,g,AB,0
2020vpg,59168.140625,20.492,0.1123,False,r,AB,1
2020vpg,59169.207031,20.5814,0.311,False,r,AB,1
2020vpg,59169.324218,21.1187,0.1763,False,g,AB,1
2020vpg,59169.380449,19.3009,,True,orange,AB,0
2020vpg,59170.207031,21.3552,0.1434,False,g,AB,1
2020vpg,59170.253906,20.4179,0.1152,False,r,AB,1
2020vpg,59170.394036,19.3902,,True,orange,AB,0
2020vpg,59171.222656,20.4581,0.1063,False,r,AB,1
2020vpg,59172.15625,20.5732,0.1276,False,r,AB,1
2020vpg,59172.242187,21.1028,0.1453,False,g,AB,1
2020vpg,59173.246093,20.2537,0.2255,False,r,AB,1
2020vpg,59175.300781,19.7412,,True,g,AB,0
2020vpg,59178.179687,21.0226,0.1673,False,g,AB,1
2020vpg,59179.113281,20.4697,0.2303,False,r,AB,1
2020vpg,59179.348484,19.4951,,True,orange,AB,0
2020vpg,59183.403106,19.0271,,True,orange,AB,0
2020vpg,59184.324218,19.8255,,True,i,AB,0
2020vpg,59184.345683,19.7205,,True,orange,AB,0
2020vpg,59185.401036,19.3323,,True,orange,AB,0
2020vpg,59186.388467,19.4984,,True,orange,AB,0
2020vpg,59187.132812,20.2216,,True,g,AB,0
2020vpg,59187.152343,20.0466,,True,r,AB,0
2020vpg,59187.265625,19.5913,,True,i,AB,0
2020vpg,59187.421392,19.3846,,True,orange,AB,0
2020vpg,59188.261718,20.3544,0.2016,False,r,AB,1
2020vpg,59189.317059,19.5061,,True,orange,AB,0
2020vpg,59191.317308,20.069,,True,cyan,AB,0
2020vpg,59192.199218,19.9588,,True,g,AB,0
2020vpg,59193.222656,20.6157,0.1533,False,r,AB,1
2020vpg,59193.363838,19.6731,,True,orange,AB,0
2020vpg,59194.160156,20.1774,0.2154,False,r,AB,1
2020vpg,59195.203125,20.8193,0.0811,False,r,AB,1
2020vpg,59195.238281,21.5197,0.291,False,g,AB,1
2020vpg,59197.357901,20.175,,True,cyan,AB,0
2020vpg,59198.128906,21.1602,0.3495,False,r,AB,1
2020vpg,59199.222656,21.376,0.2677,False,r,AB,1
2020vpg,59200.121093,19.9296,,True,r,AB,0
2020vpg,59200.309575,20.5585,,True,cyan,AB,0
2020vpg,59202.21875,20.1643,,True,g,AB,0
2020vpg,59202.265625,20.796,0.0833,False,r,AB,1
2020vpg,59203.160156,20.7102,0.1778,False,r,AB,1
2020vpg,59204.183593,20.7458,0.1276,False,r,AB,1
2020vpg,59205.117187,20.0381,,True,g,AB,0
2020vpg,59205.15625,20.5552,0.1578,False,r,AB,1
2020vpg,59205.26499,19.5708,,True,orange,AB,0
2020vpg,59208.287087,19.5793,,True,orange,AB,0
2020vpg,59209.34735,19.4507,,True,orange,AB,0
2020vpg,59210.199218,19.8829,,True,g,AB,0
2020vpg,59210.39752,19.4257,,True,orange,AB,0
2020vpg,59211.152343,19.6538,,True,r,AB,0
2020vpg,59211.195312,19.7014,,True,i,AB,0
2020vpg,59214.287825,19.7115,,True,orange,AB,0
2020vpg,59215.140625,19.5373,,True,g,AB,0
2020vpg,59215.183593,19.4306,,True,r,AB,0
2020vpg,59217.333812,19.3232,,True,orange,AB,0
2020vpg,59218.171875,20.8184,0.1477,False,r,AB,1
2020vpg,59218.316949,19.901,,True,cyan,AB,0
2020vpg,59219.175781,20.7962,0.1038,False,r,AB,1
2020vpg,59219.195312,20.278,,True,g,AB,0
2020vpg,59219.364896,20.4433,,True,cyan,AB,0
2020vpg,59220.160156,20.1756,,True,g,AB,0
2020vpg,59220.179687,20.7646,0.1381,False,i,AB,1
2020vpg,59220.290461,20.2001,,True,cyan,AB,0
2020vpg,59221.15625,20.2183,,True,g,AB,0
2020vpg,59222.214843,21.0916,0.1324,False,r,AB,1
2020vpg,59223.222656,19.988,,True,i,AB,0
2020vpg,59223.246093,19.8416,,True,r,AB,0
2020vpg,59224.109375,21.1652,0.1063,False,r,AB,1
2020vpg,59226.140625,19.1766,,True,i,AB,0
2020vpg,59226.164062,19.9545,,True,r,AB,0
2020vpg,59226.195312,19.6227,,True,g,AB,0
2020vpg,59227.160156,20.9396,0.1869,False,r,AB,1
2020vpg,59228.136718,20.2039,,True,r,AB,0
2020vpg,59228.164062,20.3955,,True,g,AB,0
2020vpg,59229.136718,19.9158,,True,r,AB,0
2020vpg,59230.140625,21.1367,0.1611,False,r,AB,1
2020vpg,59231.113281,20.1104,,True,g,AB,0
2020vpg,59231.152343,19.8284,,True,r,AB,0
2020vpg,59233.144531,21.4468,0.2632,False,g,AB,1
2020vpg,59233.171875,21.1367,0.1023,False,r,AB,1
2020wfh,59093.60352,19.1703,,True,orange,AB,0
2020wfh,59094.613833,19.3645,,True,orange,AB,0
2020wfh,59096.620404,19.4739,,True,orange,AB,0
2020wfh,59102.603596,19.9172,,True,orange,AB,0
2020wfh,59110.611157,19.62,,True,orange,AB,0
2020wfh,59111.528101,19.5518,,True,r,AB,0
2020wfh,59114.527175,19.6977,,True,g,AB,0
2020wfh,59114.620718,19.8723,,True,orange,AB,0
2020wfh,59116.42221,20.0111,,True,r,AB,0
2020wfh,59116.517696,20.3951,,True,g,AB,0
2020wfh,59118.525416,20.1551,,True,r,AB,0
2020wfh,59118.623026,19.8045,,True,orange,AB,0
2020wfh,59119.474849,20.3478,,True,r,AB,0
2020wfh,59119.507963,16.168,,True,g,AB,0
2020wfh,59120.527847,19.8582,,True,r,AB,0
2020wfh,59120.616194,19.8613,,True,orange,AB,0
2020wfh,59121.406678,19.25,,True,g,AB,0
2020wfh,59122.490659,19.6956,,True,r,AB,0
2020wfh,59122.624467,19.6416,,True,orange,AB,0
2020wfh,59123.429201,19.0808,,True,g,AB,0
2020wfh,59123.504571,19.4904,,True,r,AB,0
2020wfh,59124.378356,19.083,,True,r,AB,0
2020wfh,59125.446516,19.5088,,True,g,AB,0
2020wfh,59125.497627,20.3445,0.3602,False,r,AB,1
2020wfh,59126.407511,19.3365,,True,r,AB,0
2020wfh,59126.565231,19.7637,,True,orange,AB,0
2020wfh,59127.453437,17.2592,,True,g,AB,0
2020wfh,59127.492129,17.984,,True,r,AB,0
2020wfh,59127.543973,19.1628,,True,orange,AB,0
2020wfh,59128.613572,19.1724,,True,orange,AB,0
2020wfh,59129.442106,19.6012,0.254,False,g,AB,1
2020wfh,59129.494849,19.8058,,True,r,AB,0
2020wfh,59133.610343,19.0166,,True,orange,AB,0
2020wfh,59135.427256,19.195,0.099,False,g,AB,1
2020wfh,59135.485578,19.4091,0.1027,False,r,AB,1
2020wfh,59136.613459,19.4631,0.2214,False,cyan,AB,1
2020wfh,59137.469965,19.2203,0.1136,False,g,AB,1
2020wfh,59137.496701,19.2839,0.1165,False,r,AB,1
2020wfh,59137.633375,19.2706,0.2202,False,orange,AB,1
2020wfh,59138.608183,19.6838,0.3431,False,orange,AB,1
2020wfh,59139.446446,19.0975,0.1269,False,g,AB,1
2020wfh,59140.579879,19.2786,0.1826,False,cyan,AB,1
2020wfh,59140.59,19.1458,0.06,False,w,AB,1
2020wfh,59141.444421,19.2094,0.0933,False,g,AB,1
2020wfh,59141.492963,19.1638,0.0828,False,r,AB,1
2020wfh,59141.5446,19.4103,0.2105,False,orange,AB,1
2020wfh,59143.405636,19.1802,0.0996,False,g,AB,1
2020wfh,59143.444213,19.237,0.1077,False,r,AB,1
2020wfh,59144.561124,19.4357,0.1804,False,cyan,AB,1
2020wfh,59145.489606,19.186,0.1167,False,r,AB,1
2020wfh,59146.590115,19.454,0.2154,False,orange,AB,1
2020wfh,59148.593757,19.162,0.1989,False,cyan,AB,1
2020wfh,59149.422419,19.1573,0.1267,False,r,AB,1
2020wfh,59149.521238,19.458,0.1418,False,g,AB,1
2020wfh,59150.595491,19.5776,0.2332,False,orange,AB,1
2020wfh,59153.570972,19.4645,0.2694,False,orange,AB,1
2020wfh,59156.515935,19.6477,0.3566,False,orange,AB,1
2020wfh,59162.551833,19.2207,,True,orange,AB,0
2020wfh,59168.627951,19.9695,,True,cyan,AB,0
2020wfh,59179.578087,19.1925,,True,orange,AB,0
2020wfh,59191.500562,19.7766,,True,orange,AB,0
2020wfh,59194.471141,20.2312,,True,cyan,AB,0
2020wfh,59209.409479,20.004,,True,orange,AB,0
2020wfh,59218.468952,19.7991,,True,orange,AB,0
2020wfh,59220.469607,19.9332,,True,orange,AB,0
2020wfh,59222.43712,20.2508,,True,cyan,AB,0
2020wfh,59223.397357,20.099,,True,cyan,AB,0
2020wfh,59226.442957,20.2976,,True,cyan,AB,0
2020wfh,59228.478038,20.0595,,True,cyan,AB,0
2020wfh,59246.374453,19.7821,,True,orange,AB,0
2020wfh,59250.364021,20.168,,True,cyan,AB,0
2020wfh,59252.40436,20.2215,,True,cyan,AB,0
2020wfh,59254.389024,20.2699,,True,cyan,AB,0
2020wfh,59256.383907,20.2701,,True,cyan,AB,0
2020wfh,59258.386797,20.146,,True,cyan,AB,0
2020wfh,59262.328808,20.0286,,True,orange,AB,0
2020wfh,59277.324976,20.0087,,True,cyan,AB,0
2020wfh,59278.308489,19.9681,,True,cyan,AB,0
2020wfh,59288.306715,20.1889,,True,cyan,AB,0
2020wfh,59304.27561,19.7726,,True,orange,AB,0
2020wfh,59310.263422,20.2312,,True,cyan,AB,0
2020wfh,59314.242402,20.1558,,True,cyan,AB,0
2020wfh,59320.242595,19.9209,,True,orange,AB,0
2020wfh,59337.264852,19.8672,,True,orange,AB,0
2020wfh,59701.132812,22.1378,,True,r,AB,0
2020wnt,59088.583483,19.1614,,True,cyan,AB,0
2020wnt,59090.550018,19.1866,,True,orange,AB,0
